work_year,job_title,job_category,,salary_in_usd,employee_residence,Experience_level,employment_type,remote_ratio,company_location,Company size
2023,Data Analyst,Data Analysis,,66000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,224250,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,121550,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,109000,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,100000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,205400,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,92900,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,220000,United States,EN,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,130000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,230000,United States,SE,FT,0,United States,M
2023,Business Intelligence Engineer,BI and Visualization,,186030,United States,SE,FT,0,United States,M
2023,Business Intelligence Engineer,BI and Visualization,,110200,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,130000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,242000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,106200,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,220000,United States,EX,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,120000,United States,EX,FT,0,United States,M
2023,Research Analyst,Data Science and Research,,91200,United States,EN,FT,0,United States,M
2023,Research Analyst,Data Science and Research,,58200,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,192000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,178000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,210000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,130000,United States,SE,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,160000,United States,EN,FT,0,United States,M
2023,Research Engineer,Data Science and Research,,150000,United States,EN,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,206000,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,134000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,180000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,135000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,200000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,120000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,212000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,93300,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,106700,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,57700,United States,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,266400,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,173300,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,125000,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,100000,United States,MI,FT,0,United States,M
2023,Business Intelligence Engineer,BI and Visualization,,165600,United States,SE,FT,0,United States,L
2023,Business Intelligence Engineer,BI and Visualization,,65800,United States,SE,FT,0,United States,L
2023,Data Scientist,Data Science and Research,,210400,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,170500,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,170000,United State,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,185400,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,81536,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,193000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,158000,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,95000,United State,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,75000,United State,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,115000,United State,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,105000,United State,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,161900,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,80000,United State,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,192500,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,100000,United State,MI,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,75000,United State,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,91000,United State,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,216600,Canada,SE,FT,0,Canada,M
2023,Data Scientist,Data Science and Research,,166000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,73100,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,336300,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,179000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,296400,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,159600,United States,SE,FT,0,United States,M
2023,Head of Data,Leadership and Management,,258500,United States,SE,FT,0,United States,M
2023,Head of Data,Leadership and Management,,226500,United States,SE,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,247250,United States,SE,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,118400,United States,SE,FT,0,United States,M
2023,BI Analyst,BI and Visualization,,160000,United State,MI,FT,0,United States,M
2023,BI Analyst,BI and Visualization,,140000,United State,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,93400,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,172256,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Scientist,Data Science and Research,,123040,United Kingdom,SE,FT,0,United Kingdom,M
2023,Data Scientist,Data Science and Research,,219000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,132000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,130500,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,116000,United States,SE,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,323300,United States,SE,FT,0,United States,M
2023,Research Scientist,Data Science and Research,,184700,United States,SE,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,250000,United States,SE,FT,0,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,,200000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,136000,United State,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,91000,United State,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,143000,Canada,SE,FT,0,Canada,M
2023,Data Analyst,Data Analysis,,78000,Canada,SE,FT,0,Canada,M
2023,Data Scientist,Data Science and Research,,135000,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,110000,United States,EN,FT,0,United States,M
2023,Data Engineer,Data Engineering,,142000,Canada,MI,FT,0,Canada,M
2023,Data Engineer,Data Engineering,,102200,Canada,MI,FT,0,Canada,M
2023,Data Scientist,Data Science and Research,,137500,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,81500,United States,SE,FT,0,United States,M
2023,BI Analyst,BI and Visualization,,202000,United States,SE,FT,0,United States,M
2023,BI Analyst,BI and Visualization,,147000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,140000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,125000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,170625,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,127950,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,123040,UK,MI,FT,0,United Kingdom,M
2023,Data Scientist,Data Science and Research,,86128,UK,MI,FT,0,United Kingdom,M
2023,Data Analyst,Data Analysis,,85256,United States,EN,FT,0,United States,M
2023,Data Analyst,Data Analysis,,71615,United States,EN,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,100000,United States,EN,FT,0,United States,L
2023,Research Analyst,Data Science and Research,,100000,US,MI,FT,0,United States,S
2023,Data Engineer,Data Engineering,,185000,United States,EX,FT,100,United States,M
2023,Data Engineer,Data Engineering,,125000,United States,EX,FT,100,United States,M
2023,Data Management Analyst,Data Management and Strategy,,60000,United States,EN,FT,0,United States,M
2023,Data Management Analyst,Data Management and Strategy,,52000,United States,EN,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,300000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,260000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,225000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,170000,United States,SE,FT,0,United States,M
2023,Business Intelligence Analyst,BI and Visualization,,100000,United States,SE,FT,0,United States,M
2023,Business Intelligence Analyst,BI and Visualization,,80000,United States,SE,FT,0,United States,M
2023,Machine Learning Modeler,Machine Learning and AI,,204500,United States,SE,FT,0,United States,M
2023,Machine Learning Modeler,Machine Learning and AI,,142200,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,297300,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,198200,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,240000,United States,SE,FT,0,United States,M
2023,Business Intelligence Engineer,BI and Visualization,,185000,United States,SE,FT,0,United States,L
2023,Business Intelligence Engineer,BI and Visualization,,79600,United States,SE,FT,0,United States,L
2023,Applied Scientist,Data Science and Research,,222200,United States,SE,FT,0,United States,L
2023,Data Engineer,Data Engineering,,110000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,95000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,324000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,159000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,207700,Canada,SE,FT,0,Canada,M
2023,ML Engineer,Machine Learning and AI,,133700,Canada,SE,FT,0,Canada,M
2023,Research Analyst,Data Science and Research,,71000,US,MI,FT,0,United States,M
2023,Research Analyst,Data Science and Research,,57000,US,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,59000,US,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,50000,US,MI,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,234000,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,208000,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,187000,United States,SE,FT,0,United States,M
2023,Analytics Engineer,Leadership and Management,,128000,United States,SE,FT,0,United States,M
2023,AI Engineer,Machine Learning and AI,,50000,Czech Republic,MI,FL,0,Canada,L
2023,Data Scientist,Data Science and Research,,64781,Spain,MI,FT,0,Spain,L
2023,Data Scientist,Data Science and Research,,57223,Netherlands,EN,FT,50,Netherlands,L
2023,Data Science Consultant,Data Science and Research,,21000,Pakistan,MI,FL,0,Luxembourg,S
2023,Data Analyst,Data Analysis,,135000,US,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,120000,US,MI,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,150000,US,MI,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,140000,US,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,280000,United States,SE,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,190000,United States,SE,FT,0,United States,M
2023,Business Intelligence Engineer,BI and Visualization,,43064,United Kingdom,MI,FT,0,United Kingdom,M
2023,ML Engineer,Machine Learning and AI,,245700,United States,SE,FT,0,United States,M
2023,ML Engineer,Machine Learning and AI,,132300,United States,SE,FT,0,United States,M
2023,Data Specialist,Data Management and Strategy,,90000,United States,MI,FT,0,United States,M
2023,Data Specialist,Data Management and Strategy,,80000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,212000,United States,MI,FT,0,United States,M
2023,Data Scientist,Data Science and Research,,93300,United States,MI,FT,0,United States,M
2023,Data Engineer,Data Engineering,,58300,United States,MI,FT,0,United States,M
2023,Data Analyst,Data Analysis,,145640,United States,SE,FT,0,United States,M
2023,Data Analyst,Data Analysis,,84400,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,300000,United States,SE,FT,0,United States,M
2023,Data Engineer,Data Engineering,,195000,United States,SE,FT,0,United States,M
2023,Data Architect,Data Architecture and Modeling,,190000,Canada,SE,FT,0,Canada,M
